,State,mean_pct_read_seng15,Sanitation,Electricity,avg_unemploy_state,avg_houshold_size,year,month,day,is_holiday,is_weekday
5536,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2020,12,24,0,1
3456,Ogun,61.4,68.77717972,21.51919305,7.485714286,3.3,2017,01,22,0,0
2090,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2014,10,03,0,1
86,Unknown,41.37838292149941,60.14161724575931,43.095502428373365,14.878800760712894,5.26448478735922,2000,07,31,0,1
3576,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2017,05,09,0,1
3271,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,09,18,0,0
844,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2012,05,11,0,1
1031,Bauchi,22.7,62.27546334,71.5275526,24.32857143,6.72,2012,09,05,0,1
3716,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,08,06,0,0
4328,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2018,07,18,0,1
5227,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,04,06,0,1
2987,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,03,13,0,0
4349,Ekiti,64.9,74.38258529,26.09131336,13.65714286,3.48,2018,08,10,0,1
2628,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2015,06,30,0,1
3751,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,09,01,1,1
3773,Abia,76.6,60.14161724575931,43.095502428373365,15.05714286,3.9,2017,09,14,0,1
855,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2012,05,16,0,1
3003,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,03,15,0,1
78,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,1999,11,13,0,0
2992,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,03,13,0,0
2247,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2014,12,31,0,1
4054,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2018,03,09,0,1
5473,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2020,10,24,0,0
5513,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,12,11,0,1
758,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2012,03,12,0,1
4950,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,08,30,0,1
3355,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,11,15,0,1
788,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,04,04,0,1
2279,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,01,07,0,1
5549,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,12,29,0,1
4246,Zamfara,14.9,58.76550674,70.27255893,32.35714286,5.36,2018,06,03,0,0
4975,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,09,18,0,1
4772,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2019,05,02,0,1
5294,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2020,05,20,0,1
3754,Zamfara,14.9,58.76550674,70.27255893,32.35714286,5.36,2017,09,04,1,1
2176,Bauchi,22.7,62.27546334,71.5275526,24.32857143,6.72,2014,11,07,0,1
424,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2011,02,15,1,1
392,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2010,12,24,0,1
4473,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,11,14,0,1
5663,Edo,67.3,48.46425951,11.4923358,13.64285714,4.14,2021,02,17,0,1
2239,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,12,20,0,0
104,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2003,07,27,0,0
2672,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,07,14,0,1
5483,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,11,01,0,0
3641,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2017,06,19,0,1
2068,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,09,21,0,0
3973,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2018,01,19,0,1
3493,Lagos,84.3,56.04365468,0.8463356644,15.21428571,4.08,2017,02,20,0,1
1948,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,07,23,0,1
1459,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,10,06,0,0
1768,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,05,13,0,1
3298,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,10,06,0,1
3967,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,01,17,0,1
3829,Kogi,56.6,78.46921682,51.85519457,13.21428571,4.0,2017,11,01,0,1
5840,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2021,05,02,0,0
1587,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,02,11,0,1
4638,Anambra,80.0,43.35963428,26.72869563,11.41428571,4.5,2019,02,14,0,1
1731,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2014,04,20,0,0
5710,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2021,03,26,0,1
4671,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2019,02,26,0,1
182,Bayelsa,69.6,78.99032831,56.96880221,29.87142857,4.32,2007,04,20,0,1
1791,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,05,20,0,1
2355,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,02,07,0,0
1940,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,07,19,0,0
702,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,02,21,0,1
2442,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2015,03,10,0,1
3979,Oyo,57.9,77.89170742,31.05866313,10.3,4.18,2018,01,21,0,0
496,Bauchi,22.7,62.27546334,71.5275526,24.32857143,6.72,2011,08,28,0,0
4906,Imo,76.8,41.88608527,24.77383316,21.7,4.38,2019,08,03,0,0
464,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2011,06,02,0,1
4769,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,04,30,0,1
5181,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,02,27,0,1
172,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2007,02,28,0,1
2020,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,08,31,0,0
5748,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2021,04,10,0,0
5336,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,06,20,0,0
2540,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2015,04,26,0,0
5945,Ekiti,64.9,74.38258529,26.09131336,13.65714286,3.48,2021,06,08,0,1
2009,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2014,08,24,0,0
2260,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,01,03,1,0
3084,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,05,24,0,1
2112,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,10,18,0,0
900,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2012,06,20,0,1
1446,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2013,09,18,0,1
1911,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2014,07,05,0,0
3542,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,04,06,0,1
2697,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2015,07,24,0,1
4012,Bauchi,22.7,62.27546334,71.5275526,24.32857143,6.72,2018,02,09,0,1
3662,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,07,03,0,1
741,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,03,06,0,1
2293,Ebonyi,67.2,87.78492808,70.04756331,11.41428571,5.1,2015,01,11,0,0
2452,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,03,15,0,0
3703,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,07,31,0,1
4895,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,07,27,0,0
1206,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2013,01,14,0,1
509,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2011,09,21,0,1
4970,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,09,13,0,1
4872,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,07,14,0,0
3966,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,01,17,0,1
5429,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2020,09,11,0,1
1549,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,01,15,0,1
3029,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2016,04,11,0,1
4521,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,12,14,0,1
2202,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2014,11,28,0,1
2566,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2015,05,15,0,1
3787,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,09,26,0,1
2044,Zamfara,14.9,58.76550674,70.27255893,32.35714286,5.36,2014,09,09,0,1
767,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2012,03,20,0,1
5845,Bauchi,22.7,62.27546334,71.5275526,24.32857143,6.72,2021,05,03,1,1
3699,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2017,07,28,0,1
1508,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,11,24,0,0
3134,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,06,18,0,0
5831,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2021,04,30,0,1
421,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2011,02,01,0,1
123,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2006,01,24,0,1
5143,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2020,02,05,0,1
3951,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,01,08,0,1
3292,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2016,09,29,0,1
819,Gombe,29.2,56.97092414,56.9547236,19.62857143,5.98,2012,04,25,0,1
1403,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2013,07,10,0,1
1382,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2013,06,13,0,1
2148,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2014,11,02,0,0
5075,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,01,03,0,1
1575,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,02,05,0,1
1638,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2014,03,06,0,1
1795,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,05,22,0,1
3331,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,10,30,0,0
5768,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2021,04,14,0,1
5406,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,08,28,0,1
399,Abuja,66.4,60.14161724575931,43.095502428373365,16.94285714,4.78,2010,12,31,0,1
3151,Lagos,84.3,56.04365468,0.8463356644,15.21428571,4.08,2016,06,23,0,1
2310,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2015,01,18,0,0
882,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,06,08,0,1
3565,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,04,26,0,1
5962,Akwa Ibom,75.5,60.14161724575931,43.095502428373365,19.28571429,4.66,2021,06,13,0,0
1179,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2012,12,25,1,1
1352,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,05,02,0,1
3880,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2017,11,30,1,1
5453,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2020,10,06,0,1
2130,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2014,10,25,0,0
982,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,08,15,0,1
456,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2011,05,26,0,1
1486,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,11,02,0,0
1079,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,10,20,0,0
1950,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2014,07,24,0,1
5156,Bayelsa,69.6,78.99032831,56.96880221,29.87142857,4.32,2020,02,10,0,1
689,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,02,12,0,0
2429,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,03,03,0,1
641,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2012,01,20,0,1
2392,Gombe,29.2,56.97092414,56.9547236,19.62857143,5.98,2015,02,14,0,0
2825,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,10,25,0,0
1953,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,07,25,0,1
3538,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2017,04,02,0,0
3887,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2017,12,04,0,1
3058,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2016,05,08,0,0
5940,Imo,76.8,41.88608527,24.77383316,21.7,4.38,2021,06,06,0,0
4490,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2018,11,26,0,1
2710,Bayelsa,69.6,78.99032831,56.96880221,29.87142857,4.32,2015,07,30,0,1
1083,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2012,10,19,0,1
4447,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,10,31,0,1
5712,Abia,76.6,60.14161724575931,43.095502428373365,15.05714286,3.9,2021,03,27,0,0
5972,Ogun,61.4,68.77717972,21.51919305,7.485714286,3.3,2021,06,16,0,1
1884,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2014,06,24,0,1
4509,Ogun,61.4,68.77717972,21.51919305,7.485714286,3.3,2018,12,05,0,1
389,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2010,12,17,0,1
2494,Ekiti,64.9,74.38258529,26.09131336,13.65714286,3.48,2015,04,01,0,1
1851,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,06,09,0,1
3036,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2016,04,18,0,1
4096,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,03,25,0,0
3603,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,05,24,0,1
845,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2012,05,11,0,1
542,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2011,11,04,0,1
3724,Edo,67.3,48.46425951,11.4923358,13.64285714,4.14,2017,08,14,0,1
91,Oyo,57.9,77.89170742,31.05866313,10.3,4.18,2001,12,23,0,0
3679,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,07,17,0,1
5639,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2021,02,10,0,1
4487,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2018,11,22,0,1
1979,Abuja,66.4,60.14161724575931,43.095502428373365,16.94285714,4.78,2014,08,02,0,0
3244,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2016,08,13,0,0
4758,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2019,04,20,0,0
3150,Lagos,84.3,56.04365468,0.8463356644,15.21428571,4.08,2016,06,23,0,1
4898,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,07,30,0,1
4103,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,03,30,1,1
5430,Ekiti,64.9,74.38258529,26.09131336,13.65714286,3.48,2020,09,14,0,1
2964,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,03,08,0,1
3463,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,01,25,0,1
2529,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2015,04,20,0,1
4695,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2019,03,10,0,0
1676,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2014,03,25,0,1
1048,Bauchi,22.7,62.27546334,71.5275526,24.32857143,6.72,2012,09,24,0,1
2949,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,02,24,0,1
1960,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2014,07,27,0,0
2530,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2015,04,20,0,1
4411,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2018,10,04,0,1
4901,Ogun,61.4,68.77717972,21.51919305,7.485714286,3.3,2019,08,02,0,1
3937,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2018,01,05,0,1
237,Unknown,41.37838292149941,60.14161724575931,43.095502428373365,14.878800760712894,5.26448478735922,2008,05,13,0,1
4148,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2018,04,15,0,0
4523,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,12,15,0,0
1133,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,11,14,0,1
2880,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,12,27,0,0
1805,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2014,05,25,0,0
4956,Oyo,57.9,77.89170742,31.05866313,10.3,4.18,2019,09,03,0,1
163,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2007,01,23,0,1
4526,Ondo,67.3,78.02134752,40.72911739,10.8,3.7,2018,12,15,0,0
5702,Ekiti,64.9,74.38258529,26.09131336,13.65714286,3.48,2021,03,20,0,0
5645,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2021,02,12,0,1
4427,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2018,10,17,0,1
4661,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2019,02,23,0,0
4325,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2018,07,14,0,0
265,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2008,07,28,0,1
2001,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,08,20,0,1
1811,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,05,26,0,1
3277,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2016,09,21,0,1
4581,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,01,14,0,1
2978,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,03,13,0,0
4259,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,06,06,0,1
2906,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,01,22,0,1
4848,Anambra,80.0,43.35963428,26.72869563,11.41428571,4.5,2019,06,20,0,1
5495,Zamfara,14.9,58.76550674,70.27255893,32.35714286,5.36,2020,11,20,0,1
1428,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,08,21,0,1
398,Bayelsa,69.6,78.99032831,56.96880221,29.87142857,4.32,2010,12,29,0,1
5242,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2020,04,18,0,0
5003,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,10,11,0,1
947,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2012,07,28,0,0
3078,Kogi,56.6,78.46921682,51.85519457,13.21428571,4.0,2016,05,20,0,1
3138,Lagos,84.3,56.04365468,0.8463356644,15.21428571,4.08,2016,06,20,0,1
5345,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,07,01,0,1
4921,Kogi,56.6,78.46921682,51.85519457,13.21428571,4.0,2019,08,13,1,1
5571,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2021,03,18,0,1
5146,Niger,35.0,66.98066592,45.84849179,7.871428571,5.4,2020,02,08,0,0
3229,Kogi,56.6,78.46921682,51.85519457,13.21428571,4.0,2016,07,24,0,0
3992,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2018,01,28,0,0
1452,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2013,09,28,0,0
593,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,01,06,0,1
2725,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2015,08,04,0,1
41,Lagos,84.3,56.04365468,0.8463356644,15.21428571,4.08,1997,01,04,0,0
560,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2011,12,10,0,0
4829,Ondo,67.3,78.02134752,40.72911739,10.8,3.7,2019,06,09,0,0
4122,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2018,04,09,0,1
489,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2011,08,07,0,0
243,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2008,05,31,0,0
3172,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,07,04,0,1
1339,Edo,67.3,48.46425951,11.4923358,13.64285714,4.14,2013,04,19,0,1
3934,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2018,01,04,0,1
4141,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2018,04,14,0,0
405,Gombe,29.2,56.97092414,56.9547236,19.62857143,5.98,2011,01,07,0,1
1442,Niger,35.0,66.98066592,45.84849179,7.871428571,5.4,2013,09,10,0,1
261,Bayelsa,69.6,78.99032831,56.96880221,29.87142857,4.32,2008,07,17,0,1
3910,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2017,12,24,0,0
3537,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,04,02,0,0
5466,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2020,10,21,0,1
1689,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,03,30,0,0
3478,Kogi,56.6,78.46921682,51.85519457,13.21428571,4.0,2017,02,10,0,1
1725,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2014,04,17,0,1
1203,Anambra,80.0,43.35963428,26.72869563,11.41428571,4.5,2013,01,12,0,0
834,Anambra,80.0,43.35963428,26.72869563,11.41428571,4.5,2012,04,30,0,1
1866,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2014,06,19,0,1
2496,Akwa Ibom,75.5,60.14161724575931,43.095502428373365,19.28571429,4.66,2015,04,01,0,1
3016,Ebonyi,67.2,87.78492808,70.04756331,11.41428571,5.1,2016,03,28,1,1
4510,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,12,06,0,1
2010,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,08,25,0,1
3929,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,01,03,0,1
340,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2010,02,10,0,1
5431,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,09,15,0,1
1601,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,02,20,0,1
2796,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,10,04,0,0
4847,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2019,06,20,0,1
5628,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2021,02,03,0,1
480,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2011,07,03,0,0
3725,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,08,15,0,1
4505,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,12,04,0,1
2785,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2015,09,23,1,1
1523,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,12,02,0,1
3621,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,06,08,0,1
4466,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,11,11,0,0
5318,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,06,06,0,0
5558,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2021,02,19,0,1
5642,Ogun,61.4,68.77717972,21.51919305,7.485714286,3.3,2021,02,11,0,1
799,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,04,10,0,1
1766,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,05,13,0,1
5361,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2020,07,14,0,1
3025,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2016,04,07,0,1
2453,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,03,19,0,1
4071,Kogi,56.6,78.46921682,51.85519457,13.21428571,4.0,2018,03,14,0,1
4738,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2019,03,30,0,0
4853,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,06,24,0,1
3704,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,07,31,0,1
5608,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2021,01,17,0,0
363,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2010,09,05,0,0
1271,Enugu,64.6,68.00408363,28.17356884,19.55714286,4.26,2013,03,02,0,0
2003,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2014,08,21,0,1
5439,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2020,09,22,0,1
4244,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2018,05,28,0,1
5621,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2021,01,27,0,1
4955,Enugu,64.6,68.00408363,28.17356884,19.55714286,4.26,2019,09,02,0,1
347,Edo,67.3,48.46425951,11.4923358,13.64285714,4.14,2010,04,05,1,1
3350,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2016,11,13,0,0
5815,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2021,04,29,0,1
3613,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2017,06,01,0,1
5537,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,12,24,0,1
2562,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2015,05,14,0,1
3027,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,04,08,0,1
4436,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2018,10,21,0,0
5828,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2021,04,30,0,1
1423,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,08,17,0,0
656,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2012,01,26,0,1
3083,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,05,24,0,1
5522,Katsina,16.7,72.25455046,68.10233593,19.45714286,5.92,2020,12,17,0,1
2102,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2014,10,07,0,1
